text,label
순록은 어디에 분포해,1
야구선수 박민호의 소속팀이 어디야,1
애니메이션 윙스 클럽이 제작된 나라는 어디야,1
러시아가 어디야,1
남해안은 어디서부터 어디까지를 일컬어,1
빔 뤼스카는 어디에서 유도를 배웠어,1
부앵의 이름을 따서 지은 경기장이 어디야,1
평양아동영화제작소는 어디에 있어,1
한용운의 '무궁화를 심으라'는 어디에 실렸어,1
해발 고도가 가장 높은 대륙이 어디야,1
스피드스케이팅 선수 김보름 소속 팀이 어디야,1
리야드가 속해있던 지방이 어디더라,1
우크라이나 프리미어리그의 시작년도 우승팀이 어디지,1
1949년 남미 축구 선수권 대회 우승지는 어디야,1
캄바트 만은 어디에 있어,1
안산 어디에서 고인돌이 발견됐어,1
디스플레이포트 인터페이스를 제정한 곳이 어디야,1
2015년 이상은이 단독공연을 펼친 곳이 어디야,1
하노버 어디에 있는 도시야,1
영화 디트로이트 메탈 시티의 배급사가 어디야,1
일본 프로야구에서 2004년 센트럴 리그 우승팀이 어디야,1
야구선수 이명기는 KIA 타이거즈에서 어디쪽을 수비해,1
타이 시암파라곤 쇼핑몰 어디에 있어,1
2012년 챔피언스리그 결승전은 어디서 열렸어,1
고려 광종의 무덤이 있는 곳은 어디지,1
태국에서 사람들이 가장 많이 이용하는 공항은 어디야,1
1922년 압하지야 정부는 어디로부터 탈퇴 의사를 표명했지,1
시리아 내전으로 총리가 도망 갔던 나라는 어디야,1
한국에서 처음으로 조성된 자연휴양림은 어디야,1
라마9세 전 태국 국왕이 살았던 곳은 어디야,1
아이티는 어디에 위치해있어,1
빌름 호센펠트는 2차대전이 끝난 후 어디로 끌려갔지,1
조치원역은 어디에 있어,1
파투가 세리에 A에 데뷔한 팀이 어디야,1
유럽찌르레기는 어디로 전래됐어,1
백태웅은 어디 출신이야,1
카를로스 2세가 다스린 곳이 어디야,1
김종서 장군은 어디에서 태어났어,1
코리아 에어쇼 2003은 어디에서 열렸어,1
1974년 월드시리즈 우승팀이 어디야,1
아시아에서 제일 큰 방송국이 어디야,1
참다랑어를 양식하는 나라는 어디야,1
작가 댄 브라운의 고향은 어디야,1
EXO 소속사가 어디야,1
정경랑의 본관이 어디야,1
가수 도끼 잇츠미 콘서트 어디서 열렸어,1
슬라본스키브로드는 어디에 있어,1
현재 스콜틀랜드의 머리의 중심지가 어디지,1
틸란드시아 이오난사가 원래 어디 있던 식물이야,1
연좌제에서 대역죄를 다룰 때 사형하는 사람들은 어디까지야,1
2015 국제빙상경기연맹 종별세계선수권대회는 어디에서 열렸어,1
조승수 의원은 진보신당 창당 목적이 어디에 있다고 규정했어,1
루덴도르프 교는 어디와 어디를 잇는 다리야,1
삼성혈 설화로 유명한 지역이 어디야,1
존 하버드 동상은 어디에 있어,1
드라마 로드넘버원 어디서 했어,1
캠프 험프리스는 어디에서 관리하고 있어,1
비스키는 1945년 어디로 망명했지,1
신대철의 출신 고등학교가 어디야,1
베이징 원인이 거주했던 곳이 어디야,1
뉴질랜드 양사육으로 유명한 지역이 어디야,1
이영표길은 어디에 생겼었어,1
전개걸이 방송된 방송사가 어디야,1
정조국은 2016년에 어디로 이적했어,1
아르헨티나 축구 홈 경기장이 어디야,1
한동항은 어디에 있어,1
축구선수 슈테판 리히트슈타이너가 프로 데뷔전을 치룬 소속은 어디야,1
마린 칠리치는 2010년 호주 오픈에서 어디까지 진출했어,1
마르크스가 다닌 대학교가 어디야,1
귀도 3세의 시신은 어디에 매장되었어,1
채의림의 첫 소속사가 어디야,1
야율덕광은 동란국의 수도를 어디로 이전하도록 명했지,1
에글린턴 역 근처에서 갈 만한 곳은 어디야,1
일본만화 인풍전대 허리켄저가 방영된 곳은 어디야,1
황비홍 고향 어디야,1
우당산은 어디에 있어,1
지구 대기권에서 외기권은 어디에 위치하지,1
태호석이 사용되기 시작한건 어디였어,1
케이프요크는 어디에 있어,1
히라노 게이이치가 2001년에 입단한 야구팀이 어디야,1
한국에 귀신고래가 묘사되어 있는 곳이 어디야,1
보카 주니어스와 리버 플레이트의 연고지가 어디야,1
프랑수아 다를랑은 어디서 암살당했지,1
카슈카다리야 주의 주도는 어디야,1
파투의 현재 팀이 어디야,1
코닐리어스 존슨은 어디에서 태어났어,1
돈키 펀치의 촬영지가 어디야,1
1976년 올림픽 축구 금메달 딴 나라가 어디야,1
올리버 뇌빌이 2004년부터 소속된 팀은 어디지,1
조왕신은 집안의 어디에서 모시는 신이지,1
보아 데뷔 무대는 어디서 했어,1
정저우 시의 어디에 신도시 건설이 계획중이지,1
프랑스의 군사 퍼레이드는 파리 어디서 하는거야,1
일본 유메조라 열차 운행하는 회사가 어디야,1
제니 톰슨의 이름을 딴 수영장이 어디야,1
연주는 오늘날의 어디야,1
구성주의자들은 어디에서 예술이 건설적 역할을 해야한다고 말했어,1
김립이 김구한테 사살된 곳이 어디야,1
대한민국 임시정부가 1940년도에 이전한 장소는 어디야,1
카스모사우루스 이르비넨시스는 어디서 발견된 거야,1
팔만대장경은 어디에 보존돼있어,1
오가사와라 나가나리가 궁중 고문관에서 쫒겨난 후 어디에 칩거했지,1
알레산드리아는 어디에 있는 도시지,1
예거 보고서는 어디에 남아있어,1
베트남의 수도가 어디야,1
타지크족은 어디에 많이 살아,1
도미니카 공화국 수도는 어디야,1
과메기 축제는 어디서 열려,1
소나르 바이 나이트 보려면 어디 가면 돼,1
벨리즈의 옛 수도는 어디야,1
제2차세계대전 때 원자폭탄이 투하된 곳이 어디지,1
가면라이더 시리즈는 어디서 제작했어,1
야구선수 채병용 소속 팀이 어디야,1
딥 임팩트 발사 장소가 어디야,1
Earthmind의 첫 피로연 공연 장소가 어디지,1
1992년 트란스니스트리아와 몰도바의 전쟁을 중재한 나라는 어디야,1
군국쳬육부대는 2013년 10월 10일 어디로 이전했어,1
판다는 주로 어디에 서식해,1
찰스 웨이드 바클리가 1981년부터 1984년까지 활약했던 농구 팀은 어디야,1
아이즈 야이치 기념 박물관은 어디 캠퍼스에 있어,1
기동전사 건담 역습의 샤아에서 샤아는 어디에 핵 엔진을 가동하여 지구로 보냈지,1
따오기 인공 번식에 성공한 나라가 어디지,1
파푸아뉴기니의 수도는 어디야,1
야망의 전설은 어디서 방송됐어,1
스웨덴 의용비행연대는 겨울전쟁에서 어디를 방어했지,1
영국의 파이낸셜 타임즈를 발행하는 그룹이 어디야,1
성완종이 오너로 있던 회사가 어디야,1
스코틀랜드 메리 여왕이 18년동안 생활한 곳이 어디야,1
오스트리아는 지역적으로 어디에 있어,1
안경현 선수의 야구 아카데미는 어디에 있어,1
일본 호조씨의 본거지가 어디야,1
로맹 사르두는 어디 가문의 사람이니,1
야구선수 이대형 소속팀이 어디야,1
어디가 국내에서 가장 북쪽에 있는 시인지 알려줘,1
치트완 국립공원이 있는 나라는 어디야,1
킬 미 베이비 킬러 라디오 부활 스페셜의 한국어판은 언제 어디서 발간했지,1
네기시 소이치의 소속사는 어디야,1
경상북도는 지도상 어디에 위치해,1
이열희의 고향이 어디야,1
제96회 전국동계체전은 어디에서 열렸어,1
어디서부터 어디까지가 구 아이톨리아 지역이야,1
다이애나 프랜시는 1997년 어디에서 교통사고로 사망해,1
우규민 소속 팀이 어디야,1
올림픽을 감독하는 기관은 어디야,1
피에타가 출품된 영화제가 어디야,1
2007년에 다나카 마사히로의 소속팀은 어디였어,1
멸종위기종 큰왕발생쥐가 유일하게 살아있는 곳이 어디야,1
강화군은 어디 소속된 군이야,1
카스미가세키는 일본 어디에 있어,1
오큘러스 리프트를 최초로 제안한 캠페인은 어디야,1
페페는 어디서 태어났어,1
기동전사 건담 더블 오의 제작사는 어디야,1
라틴아메리카에서 가장 부패가 적은 나라가 어디야,1
마이크 슈미트가 뛰었던 팀이 어디야,1
열역학과 통계역학에서 중요한 공리는 어디에 있어,1
ARINC의 본부는 어디에 있지,1
사이드 알오와이란은 어디 나라 출신임,1
대한민국 최초로 칸 국제광고제 금사자상을 받은 회사가 어디야,1
경마공원 외에 마권을 어디에서 살 수 있어,1
명나라가 멸망하고 계왕일가는 어디로 피난갔어,1
오스트리아 축구 국가대표팀은 어디에서 운영해,1
일본의 모든 담배를 관리하는 곳이 어디야,1
창원시와 마산시에서 2002년에 사용하기 시작한 교통카드 회사가 어디야,1
장수왕은 고구려 수도를 어디로 옮겼어,1
장바티스트 콩뷔에는 어디에 살았어,1
마리아 테레지아가 매장된 곳은 어디야,1
작가 공지영이 속한 봉사단체가 어디야,1
자이로드롭은 어디에 있는거야,1
2010 하나은행 FA컵의 우승팀이 어디야,1
만화 라바 제작사가 어디야,1
세이프코 필드 구장은 어디에 있어,1
제1회 올림픽이 열린 곳은 어디야,1
경주정보고등학교의 위치가 어디야,1
이왈종은 어디에서 태어났어,1
아리아나 그란데 고향이 어디야,1
윤상철이 1998년에 이적한 팀이 어디야,1
춘천 명동이 어디야,1
R&D 연구소는 어디에 있어,1
17세기 마긴다나오 왕국의 영향권은 어디까지 였어,1
우리나라 최초 신학교 건물은 어디야,1
사이드 아우이타는 지금 어디서 살고있어,1
스타니스와프 카니아는 어디에서 태어났어,1
스팸을 만든 회사는 어디야,1
OECD 국가 중 자살률이 1위인 나라가 어디야,1
태국 수도가 어디야,1
수소이온들의 농도 기울기는 어디에 쓰여,1
2014년부터 일본 야구 기구의 공식 스폰서가 어디야,1
코파 리베르타도레스 2005 우승팀이 어디야,1
장성택이 2012년 8월 13일에 방문한 곳은 어디야,1
동화사는 어디에 있는 절이야,1
아일랜드의 수도가 어디야,1
인셉션의 파리 건축대학 장면을 찍은 곳이 어디야,1
알이티하드 클럽은 어디를 연고로 해,1
리빙스턴과일박쥐는 어디에서만 발견돼,1
금강대학교는 어디에 있지,1
의천은 어디에서 사망했어,1
에리얼의 목소리는 어디에 봉인되어 있어,1
디지몬 어드벤처를 제작한 회사는 어디야,1
멕시코 수도가 어디야,1
구가의 서 어디서 방송했어,1
이즈 브리지는 어디 있는거야,1
미야자키 하야오는 걸리버의 우주여행에 대한 아이디어를 어디서 얻었어,1
바이칼 지구대는 위치가 어디야,1
윌슨은 어디에서 뇌졸중으로 쓰러졌어,1
사우어크라우트를 어디서 많이 먹어,1
베트남의 수도는 어디야,1
고전파 양식은 어디에서 발달했어,1
조시모 교황은 어디 무덤을 건설하도록 지시했지,1
메소사우루스의 화석은 어디서 발견되지,1
달은 어디에 떠 있는가의 원작 소설은,1
짚신벌래는 어디에 서식하지,1
노브랜드 계란과자는 어디에서 만들어,1
영국에서 광고를 안 내보내는 방송국이 어디야,1
구글 무인 자동차는 어디에서 개발되고 있어,1
푸껫에서 가장 높은 곳이 어디야,1
도고는 어디서 생을 마감했지,1
안창호가 세운 학교가 어디야,1
창원 엘지 세이커스 홈구장이 어디야,1
야구선수 임수혁 소속팀이 어디야,1
북삼동 청사는 어디에 있어,1
2000년 UEFA 챔피언스리그 결승전은 어디에서 개최되었어,1
이창민이 실용음악과 교수로 있는 대학이 어디야,1
와카바야시 다다시는 1929년 어디 대학에 입학해,1
신 아이이톨리아는 어디야,1
우정을 위한 축구 제2차 국제 아동 포럼이 열린 곳은 어디야,1
2008년 유럽 수상 선수권 대회는 어디서 열렸어,1
푸옌 성이 북쪽과 경계를 이루고 있는 성이 어디야,1
신기철 교수가 활동하던 항일 비밀결사대가 어디지,1
영월군 무연탄 광산은 어디 어디에 있어,1
VfB 슈투트가르트의 홈구장은 어디야,1
우크라이나의 수도는 어디야,1
현재는 뱅크 오브 아메리카에 인수된 세계최대의 증권회사는 어디지,1
북부 시리아 민주연방체제 수도가 어디야,1
성창순은 어디서 태어났지,1
토요사키 아키의 출신지는 어디야,1
영화 신비한 동물 사전의 배경은 어디야,1
하프시코드는 악기의 종류 중 어디에 속하지,1
SS-HA문서의 원본은 어디에 있지,1
어디에 나스트론드에 대한 묘사가 나오지,1
피닉스는 화성 어디에 착륙했어,1
게임 화이트 앨범 제작사가 어디야,1
국립중앙박물관을 소속하고있는 기관은 어디야,1
푸퉈산의 최고봉이 어디야,1
전국한자교육추진연합회 본부소재지가 어디야,1
세리에 B 2011-12 우승팀이 어디야,1
1945년에 일본에 원자 폭탄이 떨어진 지역이 어디야,1
이상재 선생 고향이 어디야,1
서하는 어디에 있었던 나라야,1
캄보디아는 전기를 어디서 수입해,1
페테르 사간 소속이 어디야,1
패밀리가 떴다 어디서 했어,1
중앙 아시아에서 가장 더운 곳이 어디야,1
맨체스터공항은 어디서 운영해,1
축구선수 윌리엄 존 찰스는 국적이 어디야,1
덴마크 최초의 극장은 어디야,1
스리랑카 수도가 어디야,1
밀란 네디치 장군은 어디에서 사망했어,1
제임스 와트는 언제 어디서 죽었지,1
거상에서 아이템을 즉시 구매하면 어디로 배송돼,1
저스틴 브룩스 벌랜더 어디 소속이야,1
두산 베어스의 연고지는 어디야,1
로스앤젤레스 현대 미술관 본관은 어디에 있어,1
로버트 닐리 벨라는 어디서 태어났어,1
야구선수 정의윤 소속 팀이 어디야,1
호두항은 어디에 있는건지 아니,1
배우 김태리 소속 극단이 어디야,1
고종은 어디에서 대한제국 선포를 했어,1
미네소타 주 최대의 도시는 어디지,1
알래스카의 가장 큰 도시는 어디야,1
2018년 동계올림픽 개최지는 어디야,1
구 독일 동부 영토가 어디야,1
잭슨살찐생쥐는 어디서 주로 발견돼,1
경기북부의 행정업무를 담당하는 곳이 어디야,1
어디서 대한 제국에 일본의 지방제도를 도입하려고 했지,1
고려시대 때 복주가 어디야,1
애프터스쿨의 소속사가 어디지,1
이란의 수도는 어디야,1
더럼 지방자치구는 어디에 위치해 있어,1
님프는 어디에 등장하는 인물이야,1
MLB 클리블랜드 인디언스 홈구장이 어디야,1
터칭 이블은 어디 드라마지,1
최상위 14개 로스쿨 중 탑3를 차지하는 로스쿨은 어디야,1
마르크 판 보멀은 지금 어디 팀에서 활동하고 있니,1
마르길란은 어디 도시지,1
가수 소녀시대 소속사는 어디야,1
대광고등학교 재단이 어디야,1
토마스 뮐러 선수의 소속팀이 어디야,1
유로파 최초 우승팀은 어디야,1
FL 스튜디오를 만든 데가 어디야,1
오스트레일리아의 병력은 어디에서 작전 중이야,1
아시아권 최초로 에어버스 A300을 도입한 게 어디야,1
빅뱅쇼 이천십일 어디서 했어,1
유리 조르카에프가 은퇴한 나라가 어디야,1
능원대군의 묘는 어디에 있어,1
보천사가 폐사되고 남은 기구는 어디로 옮겨졌어,1
자유한국당 당사는 어디에 있어,1
제7목뼈의 위치가 어디야,1
매케인은 1991년에 어디에서 여자아기를 입양했어,1
금강군이 서북쪽으로 접하고있는 지역은 어디야,1
안도라의 수도가 어디지,1
파벨 알렉세예비치 체렌코프는 어디에서 태어났어,1
김종진 기자는 어디학교출신이야,1
세일피시 OS를 시연한 곳이 어디야,1
2002년 기준으로 일본의 야채 생산량이 가장 많은 곳은 어디였어,1
2007년 CONMEBOL 청소년 축구 선수권 대회 우승국이 어디야,1
헬렌 켈러는 어디에 장애가 있었어,1
노다메 칸타빌레는 어디 방송사 드라마야,1
원주시외버스터미널과 원주고속버스터미널은 어디에 있지,1
미하엘 비트만이 입학한 사관학교는 어디야,1
런던 아일리시 연고지 어디니,1
에이지 오브 엠파이어 3에서 1장에 나오는 홈 시티가 어디야,1
유병수가 알힐랄에서 이적한 팀이 어디야,1
해나 바베라를 인수한 회사가 어디야,1
인류가 치즈를 만들었다는 가장 오래된 증거는 어디서 발굴되었어,1
제임스 1세는 메리의 시신을 어디에 안치했어,1
대한민국 제2의 도시는 어디야,1
오왕의 빈객인 주구는 원래 어디 사람이야,1
코치먼의 이름이 올라간 명예의 전당은 어디야,1
옥룡동은 백제시대에 어디어 속했었어,1
카슈카다리야 주는 어디에 있는거야,1
로얄즈 축구단은 어디에서 인수했어,1
독일철도가 처음 개통한 구간이 어디야,1
애니메이션 터치를 방영한 방송사가 어디야,1
세계 최초의 부락은 어디야,1
돈대는 어디에 설치 돼,1
2009년에 문정왕후의 금보를 전시한 박물관이 어디야,1
위치추적중앙관제센터로 가려면 어디로 가야해,1
와라 편의점 디 애니메이션은 어디에서 연재해,1
이런 영웅은 싫어가 어디 웹툰이야,1
더페이스샵 지분의 70%를 인수한 홍콩의 사모펀드가 어디야,1
911테러를 일으킨 단체가 어디야,1
양각도가 어디에 있는지 알려줘,1
겨울연가는 어디서 촬영했어,1
2011년 한국에서 가장 높은 건물이 어디였어,1
독립노동자당은 어디서 지원 받았어,1
바둑의 미래 서밋은 어디서 개최되었어,1
호수에 다니 오르티스 말도나도의 첫 프로팀이 어디였어,1
안드레아스 오텐자머가 좋아하는 축구팀이 어디지,1
뉴잉글랜드의 수도라고 불리는 곳이 어디야,1
공효진의 본관이 어디야,1
사업주가 주휴수당을 지불하지 않으면 어디로 신고하면 돼,1
블레넘 궁전이 어디에 있어,1
충청남도에서 가장 큰 시가 어디야,1
2012년 유에파 챔피언스리그 우승팀이 어디야,1
수원 화성 가운데에 있는 종각은 어디야,1
태평천국의 난의 주요 무대는 어디야,1
로스앤젤레스 다저스와 라이벌 관계인 팀은 어디야,1
트라이던트라는 별칭으로도 불리며 강이 있어 풍요롭지만 내분이 있는 지역이 어디야,1
대니얼 스터리지가 2011년 이적한 팀은 어디야,1
노장유기는 어디에서 연재를 시작했지,1
수영선수 박태환 소속 팀이 어디야,1
시리아의 수도는 어디야,1
이순신 장군 충렬묘비는 어디 가면 볼 수 있어,1
신분당선 운영 기업이 어디야,1
마다가스카르산악쥐는 어디에서 발견되,1
아이엠에프때 여당이 어디야,1
우리나라에서 보드워크 엠파이어를 방송한 채널이 어디야,1
GS칼텍스 서울 KIXX배구단의 원래 연고지는 어디였어,1
브라운아이드걸스의 첫 콘서트는 어디서 했어,1
교황 바오로 4세가 태어난 곳이 어디야,1
코파 리베르타도레스 2006 우승팀이 어디야,1
부천시가 어디야,1
녹색 상황은 독일이 어디를 노린거야,1
주요 CD-R 만드는 회사에는 어디가 있지,1
유엔임시한국위원단에 참석하기로 하고 오지 않은 나라는 어디야,1
에디 슬리먼은 2000년대 초반 크리에이티브 디렉터로 일한곳은 어디야,1
코리아드라마페스티벌은 어디에서해,1
런던 아일리시는 어디에서 첫 공식 경기를 했어,1
시람무렌 강의 발원지가 어디지,1
S7항공 이전에 러시아 제 1의 항공사가 어디야,1
4월 이야기에서 우즈키는 어디에서 도쿄로 상경했지,1
ATC 축제가 어디서 열리는 지 알려줘,1
봄바디어 ART 어디서 만들어,1
한국에서 우루과이에 가려면 어디를 경유해야해,1
2010년 FIFA 월드컵은 어디서 열렸지,1
고산지대의 농업과 임업의 발전을 목적으로 설립된 조선민주주의인민공화국의 대학교가 어디지,1
베트남의 최대 항구도시가 어디야,1
적벽대전에서 조조군 상대 군이 어디였어,1
비토리오 회슬레가 박사 학위를 받은 학교가 어디지,1
곽점본이 발견된 곳은 어디야,1
단 노리히코는 어디에서 태어났어,1
서양은 어디를 가리키는 말이지,1
임천택이 일했던 곳은 어디야,1
양준혁은 어디서 은퇴식을 했어,1
한국에서 가장 이른시기의 목간으로 추정되는 유물은 어디서 발견되었어,1
기원전 도시 퀼른을 세운 나라는 어디야,1
만화 체포하라의 무대가 되는곳은 어디지,1
UN GO를 방영한 방송사가 어디야,1
밀레토스는 어디에 있던 나라야,1
다카마도노미야 노리히토 친왕이 졸업한 대학이 어디야,1
아오키 노리치카의 고향이 어디야,1
주청케라톱스는 어디 지역에서 살았어,1
이명박은 어디에 신공항을 세우겠다고 했어,1
시아파의 시아는 어디서 나온 말이지,1
나폴레옹이 유배간 섬이 어디야,1
세계에서 54번째로 큰 나라는 어디야,1
세계 피겨 스케이팅 선수권 대회는 어디에서 주관하는 대회야,1
TED는 어디에서 열려,1
교황 아데오다토 2세는 어디의 수사가 되었어,1
월드 와이드 웹을 발명한 기관은 어디야,1
영주여객의 모든 버스는 어디서 출발하지,1
볼로민 전투에서 4 기갑사단이 막으려했던 데가 어디지,1
반지의 제왕 배경이 어디야,1
네이처리퍼블릭은 어디에 첫 매장을 냈지,1
청진시의 최고봉은 어디야,1
미라주 4000의 원형은 어디에 전시되어 있지,1
오전과 오후에 수시로 두근두근 비밀친구를 해주는 케이블TV 채널은 어디지,1
영국의 수도는 어디야,1
공주시는 어디 있는 도시야,1
제주 수산리 곰솔은 어디에 있어,1
더브라윈은 어디에서 태어났어,1
모니카 셀레스의 국적은 어디야,1
곽상욱이 시장을 맡고 있는 곳은 어디야,1
서남시장은 어디에 있어,1
아자와드의 수도가 어디야,1
김명국이 그린 그림들은 지금 어디 미술관에 소장되어 있어,1
베트남에서 열대기후가 나타나는 지역이 어디야,1
신문 데어 앙그리프에 자금을 지원한 곳은 어디지,1
남사당덧보기는 어디에서 하는거야,1
알케인은 주로 어디서 구해,1
2007 아시아쇼트트랙선수권 대회 어디서 열렸어,1
2차세계대전 때 터보과급기를 실용화한 나라는 어디뿐이었어,1
2014년 월드컵의 개최국은 어디야,1
참외로 가장 유명한 곳이 어디야,1
The Boys 뮤직비디오는 어디서 촬영했대,1
600년 당시 백제의 수도가 어디였어,1
아도가 죽은곳이 어디지,1
안드레아스 오텐자머의 한국 내한공연 장소가 어디야,1
영국 인구의 4/5 이상이 살고 있는 지역은 어디야,1
성 베드로 대성전은 어디에 있어,1
삼성동에서 업무용 빌딩이 밀집되어있는 곳이 어디지,1
닌텐도 게임 포켓몬 불가사의 던전을 개발한 회사는 어디야,1
신전 판테온은 어디에 위치해있었어,1
뤼시앙 레비브륄이 철학사 강의를 했던 대학이 어디지,1
은하철도 999는 어디에서 드라마로 각색하여 방송 하였지,1
샌프란시스코 강화조약 자체를 거부한 국가는 어디야,1
알래스카 간선 도로는 어디를 잇는 거야,1
핑크 플로이드의 Animals 앨범은 어디에서 영감을 받았어,1
미국과 스페인이 1989년에 전투를 했던 곳이 어디야,1
올림픽 농구 종목에서 제일 많이 우승을 차지한 나라가 어디야,1
히드로필룸아과가 주로 서식하는 곳은 어디야,1
Yes 프리큐어5 제작사가 어디야,1
일본의 FBI가 어디야,1
클럽 마테는 어디 꺼야,1
클라이밍땃쥐는 어디에 서식해,1
미국 야구팀 말린스 연고지가 어디야,1
쿠르트 슈마허의 묘는 어디에 있어,1
미국에서 라스베이거스 말고 도박할 수 있는 도시가 어디야,1
2005년 중국의 고고학자들은 어디에서 탕산 지진 때 매몰된 거주지를 발견했어,1
2010년 G20 정상회의 어디서 열렸어,1
아폴로 17호 임무의 착륙지점은 어디였어,1
오스트레일리아의 수도는 어디야,1
캠프 토코아가 문을 닫고 모든 낙하산 강하 훈련을 담당하는 곳이 어디지,1
이상호의 출신 고등학교가 어디야,1
트리니다드 토바고 공화국은 어디에 있어,1
메콩 강이 어디야,1
황명수가 졸업한 고등학교는 어디야,1
무라비트조가 11세기에 지배한 지역은 어디야,1
자스민은 원산지가 어디야,1
최지우 소속사가 어디야,1
치홀트는 독일 어디에 살았어,1
다 자란 넝마고기는 어디에서 살아,1
ReiserFS는 어디서 사용가능해,1
청개구리는 주로 어디에 살아,1
동물과 벌레의 커넥톰을 연구한 자료가 어디에 공개되어 있지,1
아크나톤은 어디로 수도를 옮겼지,1
400년 경 트리어에 있던 갈리아 총독부가 이전한 곳이 어디야,1
보카 주니어스는 어디를 연고로 해,1
마르크 판 보멀은 지금 어디 팀에 소속되어 있지,1
공산주의의 모범국이라고 불린 나라가 어디야,1
서부히스밭쥐가 어디에 주로 서식해,1
매케인 활주로는 어디에 있어,1
문재인이 처음 정치활동을 시작한 곳이 어디야,1
육군사관학교는 어디에 있어,1
매케인이 소속된 당이 어디야,1
미국 미드웨이 전투 때 활주로가 있었던 섬이 어디야,1
게임 달에 다가서는 아가씨의 작법을 만든 회사가 어디야,1
지령전에서 시체는 연료가 되어 어디로 던져지지,1
줄리어스 카리우키가 데뷔한 국제 무대가 어디야,1
베트남은 캄보디아와 어디를 경계로 국경을 확정했어,1
지학순이 남한으로 탈출하다 체포되어 수감된 감옥이 어디지,1
SS-HA문서의 원본들은 어디에서 관리중이야,1
그린란드의 수도는 어디야,1
루트 기호는 어디서 온거야,1
1927년 델포이 연극제는 어디서 열렸어,1
켄드릭 라마의 두 번째 음반이 녹음된게 어디야,1
신숙주가 태어난 곳이 어디야,1
1969년부터 아카데미 시상식을 했던 곳이 어디야,1
뉴칼레도니아의 수도는 어디야,1
콜롬비아 사람들은 어디에 살아,1
배트맨은 어디 도시에 있어,1
TOEFL 어디서 만들었어,1
제4회 월드 베이스볼 클래식 우승 국가가 어디야,1
가장 많은 포도주를 생산하는 나라는 어디야,1
마오쩌둥이 중화인민공화국 수립을 선포한 곳이 어디야,1
욘 카브레가 애스턴 빌라로 이적하기 직전의 소속팀은 어디야,1
천장사는 어디에 있어,1
우랄강은 어디있는거야,1
부리람 PEA의 전신이 어디지,1
고세이 선의 기점이 어디야,1
애니 마호로매틱 어디서 제작했어,1
데스노트를 방송한 한국 방송사는 어디야,1
제일모직은 어디 꺼야,1
부엘타의 결승점은 어디야,1
해피 밸리 몰을 건축한 곳은 어디야,1
쌍계사는 어디에 있어,1
해적 검은수염의 전설은 어디서 나온거야,1
1973년 세계 탁구 선수권 대회가 열린 곳은 어디야,1
헝가리 입법부는 어디야,1
회색긴팔원숭이의 서식지가 어디지,1
세종대학교 예술대학 강의동은 어디 건물에 있어,1
1323년 충선왕은 어디로 유배당해,1
웹툰 프리드로우에서 한태성이 나온 중학교가 어디지,1
린킨파크가 Hybrid Theory 앨범 녹음을 어디서 했어,1
일본 메이지 시대 말에 제철소를 처음 지은 곳이 어디야,1
북한 최대의 경기장이 어디야,1
러시아제국 수도가 어디였어,1
안다리엘은 어디에서 태어났어,1
대한민국미술대전이 정부 주도에서 어디로 이관되었어,1
알레샨드리 파투 에이매치 첫 골 상대팀이 어디야,1
전국 가정폭력 실태조사는 어디서 한 거야,1
중간크기의 쇠족제비 그룹이 서식하는 곳은 어디야,1
라이프치히 대학교는 어디에 있어,1
세이부 라이온스 홈구장 어디에 있어,1
트리타누스는 어디 왕자였어,1
2001년에서 2002년 KBL 우승팀이 어디야,1
가수 도끼 현재 소속된 곳이 어디야,1
클라우드 컴퓨터는 사용자의 정보가 특정기기가 아니라 어디에 저장돼,1
국민연금공단은 원래 어디로 이전되려고 했었어,1
파을 베르나이스는 하빌리타치온을 어디서 수여받았지,1
장덕수가 어디 출신이야,1
요르단 수도가 어디야,1
옥수수의 원산지는 어디지,1
사카모토 류이치가 나온 대학교가 어디야,1
김상진의 출신학교는 어디야,1
권영준 교수는 어디 학교 교수야,1
원피스 짭퉁 와피스 만든 회사가 어디야,1
예거 보고서를 보관하고 있던 곳이 어디지,1
바누아투의 수도가 어디야,1
로봇 설계의 전 과정은 어디에 저장이 되지,1
1986년 엑스포는 어디서 열렸어,1
첵추는 행정구로 어디에 속해,1
처음 한국에서 윙스클럽을 방영한 방송사는 어디였지,1
코파 리베르타도레스 2004 우승팀이 어디야,1
제롬 보아텡 데뷔팀이 어디야,1
페에르 빌뇌브는 어디나라 사람이야,1
황소자리 세타1과 2의 이름은 어디에서 유래했니,1
UN 헌장에서 의견요청자는 어디의 허가를 얻도록 되어 있어,1
1944년 하계 올림픽은 어디에서 개최하기로 했었어,1
DACH Hotelzug AC의 본사가 어디 있지,1
서울종합방재센터는 서울 어디에 있어,1
제일기획의 본사는 어디에 있어,1
현재 유희관 소속팀은 어디야,1
윤일선은 어디서 태어났어,1
가브리엘 에인세는 현역 시절에 축구 포지션이 어디였어,1
시무니치의 데뷔 팀이 어디야,1
대원군들의 신주를 어디에 모셔,1
개고기를 먹는 지역은 어디야,1
칼데아 카톨릭교회가 분리되고 나서 처음 총대주교좌를 설치한 곳은 어디지,1
야쿠프가 폴란드 축구 국가대표팀 데뷔전을 치른 상대가 어디야,1
야구선수 라이언 피어밴드의 현 소속팀은 어디야,1
컬럼비아 로스쿨은 어디에 위치했어,1
